File Name,Audit Company,Project Name,Audit Report Link,Code Repository
QuillAudits-Ceres Token Smart Contract,QuillAudits,Ceres Token Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Ceres Token Smart Contract Audit Report - QuillAudits.pdf.pdf,https://etherscan.io/address/0x1485e9852ac841b52ed44d573036429504f4f602#code
*/consensys-Amp,QuillAudits,Champions League Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Champions League Smart Contract Audit Report - QuillAudits.pdf,https://bscscan.com/address/0xdeea8fdb85503531f6a5d2a036d3268bd7c06c09#code
*/consensys-Codefi_ERC1400_Assessment,QuillAudits,Checkdot Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Checkdot Smart Contract Audit Report - QuillAudits.pdf,https://github.com/checkdot/CheckdotERC20Contract/blob/8a47ef13ace93e0bd473fb1c3893790569a2adc8/contracts/erc20/ERC20.sol
QuillAudits-Checkdot Smart Contract _New - QuillAudits,QuillAudits,Checkdot Smart Contract _New - QuillAudits,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Checkdot Smart Contract Audit Report_New - QuillAudits .pdf,https://github.com/checkdot/CheckDotPrivateSaleContract/blob/84237ce510704d2761d4b88167686be2ac5ad807/contracts/CheckDotPrivateSale.sol
*/consensys-MCDEX_Mai_Protocol_V2,QuillAudits,Checkdot Smart Contract _new,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Checkdot Smart Contract Audit Report_new - QuillAudits.pdf,https://github.com/checkdot/CheckDotPrivateSaleContract/blob/161762cebfd42da0730d580c6a46ec5182e26b5e/contracts/CheckDotPrivateSale.sol
*/consensys-Balancer_Finance,QuillAudits,Chronic Token Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Chronic Token Smart Contract Audit Report - QuillAudits.pdf,https://github.com/ChronicToken/ChronicToken/blob/bdc08c623c9b3db912b94a2f3271afd9ad1243ee/chronicToken.sol
QuillAudits-Citrus Smart Contract,QuillAudits,Citrus Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Citrus Smart Contract Audit Report - QuillAudits.pdf,https://github.com/CitrusTech/CitrusTechContract/blob/e50a2a983928c10b76e6bc374ae6267f51af99b6/CitrusToken.sol
*/consensys-rICO,QuillAudits,coalichain,https://github.com/Quillhash/QuillAudit_Reports/blob/master/coalichain.md,https://github.com/danielj86/CoaliSC/tree/3f0920d650467279f7ceee08776bd74ecadd3237
*/consensys-Skyweaver,QuillAudits,CoinDogg Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/CoinDogg Smart Contract Audit Report - QuillAudits.pdf,https://etherscan.io/address/0x620389053d327a103b573b414be1aab0fbed32b8#code
*/*/Trail_of_Bits-setprotocol,QuillAudits,CoinMama Token Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/CoinMama Token Smart Contract Audit Report - QuillAudits.pdf,https://github.com/CoinMamaToken/CoinMamaToken/blob/aec477aa949921a883faa694c690cc0ec26eacfd/CoinMama.sol
QuillAudits-CoinPoker Smart Contract,QuillAudits,CoinPoker Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/CoinPoker Smart Contract Audit Report - QuillAudits.pdf,https://github.com/CoinPokerOfficial/new-chp-smartcontract/tree/307a05c78daa845bc4a4902836c06f834b10f468/contracts
QuillAudits-COX,QuillAudits,COX,https://github.com/Quillhash/QuillAudit_Reports/blob/master/COX Audit Report.pdf,https://kovan.etherscan.io/address/0x4c9A8CcfB7C64A1C776696c11130e5EBa5DE73A2#code
*/consensys-Thesis_tBTC_and_Keep,QuillAudits,Crazy Snake Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Crazy Snake Smart Contract Audit Report - QuillAudits.pdf,https://github.com/CrazySnakeTeam/CrazyToken/tree/489ae9dab8eb5ba684fa1c7dbbd803c9db52dc9d/contracts
QuillAudits-CronosPad Smart Contract,QuillAudits,CronosPad Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/CronosPad Smart Contract Audit Report - QuillAudits.pdf,https://github.com/cronospad/cronospad/tree/1605d38fab314cab399093f756b41093fdbc859f/contracts
QuillAudits-CryptoBatz Smart Contract,QuillAudits,CryptoBatz Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/CryptoBatz Smart Contract Audit Report - QuillAudits.pdf,https://github.com/lucid-eleven/crypto-batz-contracts/tree/07ee07dd442c34622798f1ee5b73ef8ff59cef48/contracts
*/consensys-Skale_Token,QuillAudits,CryptoGamez Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/CryptoGamez Smart Contract Audit Report - QuillAudits.pdf,https://bscscan.com/address/0xf4c375fd1c53f08ad597cf1db60b7c23153db3bc#code
QuillAudits-Dare Smart Contract,QuillAudits,Dare Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Dare Smart Contract Audit Report - QuillAudits.pdf,https://bscscan.com/address/0xd589699b20903fc061701ad6a35cb78bb5dd734e#code
*/consensys-OmiseGo_MoreVP,QuillAudits,DEFINE Token Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/DEFINE Token Smart Contract Audit Report - QuillAudits.pdf,https://github.com/playtimeprofit/definetics/tree/023ddbd2182d96306fb020573a64b50eaed0a87a/contracts
QuillAudits-Dfyn Smart Contract,QuillAudits,Dfyn Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Dfyn Smart Contract Audit Report - QuillAudits.pdf,https://github.com/dfyn/dual-farm/tree/f44a4dcbeb41f38a9c02cb877a8c95b92685f972/contracts
QuillAudits-DictatorDOGE Smart Contract,QuillAudits,DictatorDOGE Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/DictatorDOGE Smart Contract Audit Report - QuillAudits.pdf,https://bscscan.com/address/0x011b8f10aab6d71f90dd5b71b2fe0fa76a1bad89#code
*/consensys-Fairmint_Continuous_Securities_Offering,QuillAudits,FalconSwap Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/FalconSwap Smart Contract Audit Report - QuillAudits.pdf,https://bscscan.com/address/0x64e66afc3eac94be6547f7a21bee38567695cc43#code
QuillAudits-Fundum Smart Contract,QuillAudits,Fundum Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Fundum Smart Contract Audit Report - QuillAudits.pdf,https://testnet.bscscan.com/address/0x9a05c012528c61d7e788369b5b5324adff0b2fe4#code
QuillAudits-FutiraCoin Smart Contract,QuillAudits,FutiraCoin Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/FutiraCoin Smart Contract Audit Report - QuillAudits.pdf,https://docs.google.com/document/d/1aSOYreFQVxGugPx2x2WEckSBVgiWESdovIq0omPZurM/edit
*/consensys-AragonBlack_Fundraising,QuillAudits,GameZilla Token Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/GameZilla Token Smart Contract Audit Report - QuillAudits.pdf,https://bscscan.com/address/0x4178934c6e313a062c5addd66ab0d9b8d858347a#code
*/consensys-0x_v3_Staking,QuillAudits,GARFIELD Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/GARFIELD Smart Contract Audit Report - QuillAudits.pdf,https://bscscan.com/address/0x215afef32923bd3240fa5f9d9ff5d8082fe4bb09#code
QuillAudits-Glonk Smart Contract,QuillAudits,Glonk Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Glonk Smart Contract Audit Report - QuillAudits.pdf,https://bscscan.com/address/0xbD5612F129e081E2a6289ADa05E04014ce7C0810#code
*/consensys-Slockit_Incubed3,QuillAudits,GoGocoin Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/GoGocoin Smart Contract Audit Report - QuillAudits.pdf,https://github.com/gogocoin/gogo-contracts/tree/f952d59650263cd8e0d403d5a8f3d94890869ba1/contracts
QuillAudits-Locklet Smart Contract,QuillAudits,Locklet Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Locklet Smart Contract Audit Report - QuillAudits.pdf,https://github.com/trot22/locklet-evm-contracts/tree/7fd89cbcf96a10429b9cfeee295dd4c51c2af982/contracts
QuillAudits-Magic Cube Smart Contract,QuillAudits,Magic Cube Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Magic Cube Smart Contract Audit Report - QuillAudits.pdf,https://bscscan.com/address/0xB31FD05CAF496CEf34C945667E90dd89C20E0D09#code
QuillAudits-MatrixETF Smart Contract,QuillAudits,MatrixETF Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/MatrixETF Smart Contract Audit Report - QuillAudits.pdf,https://github.com/MatrixETF/MatrixETF-Pool-V2/tree/2d5c5252e17f91680645fc6fb0d2108ff681037b/contracts
QuillAudits-MetaGameStarter Smart Contract,QuillAudits,MetaGameStarter Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/MetaGameStarter Smart Contract Audit Report - QuillAudits.pdf,https://github.com/metagamehub/Tokenomics-Contracts/tree/f3899d0a31dbb7386eacb7efefbff2ac32ce7cbb/contracts
QuillAudits-MetaWaferse Smart Contract,QuillAudits,MetaWaferse Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/MetaWaferse Smart Contract Audit Report - QuillAudits.pdf,https://bscscan.com/address/0x2fc9c2414323a53538adb37d63bd1ac7d49b4ebb#code
QuillAudits-MGPToken Smart Contract,QuillAudits,MGPToken Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/MGPToken Smart Contract Audit Report - QuillAudits.pdf,https://bscscan.com/address/0xa677bc9bdb10329e488a4d8387ed7a08b2fc9005#code
QuillAudits-MiniDOGE Smart Contract,QuillAudits,MiniDOGE Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/MiniDOGE Smart Contract Audit Report - QuillAudits.pdf,https://bscscan.com/address/0xba07eed3d09055d60caef2bdfca1c05792f2dfad#code
QuillAudits-Moonship Smart Contract,QuillAudits,Moonship Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Moonship Smart Contract Audit Report - QuillAudits.pdf,https://github.com/moonshipfinance/contracts/blob/74658f327c56d66dae8e9c96bffa3f98e806c831/moonship.sol
QuillAudits-MrWeb Finance Smart Contract,QuillAudits,MrWeb Finance Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/MrWeb Finance Smart Contract Audit Report - QuillAudits.pdf,https://tronscan.org/#/contract/TVocZFCRZ6tg8MqKCKXzZ9H2qSg29T75tK/code
*/consensys-AZTEC_Protocol,QuillAudits,Nexity Network Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/Nexity Network Smart Contract Audit Report - QuillAudits.pdf,https://etherscan.io/address/0xebeef419bb5a347e3d98f7d2168055214d12cbdb#code
QuillAudits-NomadLand Smart Contract,QuillAudits,NomadLand Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/NomadLand Smart Contract Audit Report - QuillAudits.pdf,https://bscscan.com/address/0x59Cde41a855682349edaEA221169d9b686687748#code
*/*/openzeppelin-UMA_Across_V2,QuillAudits,ZortCoin Smart Contract,https://github.com/Quillhash/QuillAudit_Reports/blob/master/ZortCoin Smart Contract Audit Report - QuillAudits.pdf,https://etherscan.io/address/0x825cd4201f8a2bbb1a69668eac4e5fa71283273d#code
*/*/openzeppelin-EIP-4337-Ethereum_Account_Abstraction,QuillAudits,1inch-Cumulative Merkle Drop,https://github.com/mixbytes/audits_public/blob/master/1inch/Cumulative Merkle Drop/1Inch Cumulative Merkle Drop Security Audit Report.pdf,https://github.com/1inch/merkle-distribution/tree/96fb63d0cbfea73603e7500961c71e8ab1fb8c10/contracts
QuillAudits-1inch-Farming,QuillAudits,1inch-Farming,https://github.com/mixbytes/audits_public/blob/master/1inch/Farming/1Inch Farming Security Audit Report.pdf,https://github.com/1inch/farming/tree/7a007ec7784cca2899889e99e46cf06d5788a7d9/contracts
QuillAudits-1inch-Fee Collector,QuillAudits,1inch-Fee Collector,https://github.com/mixbytes/audits_public/blob/master/1inch/Fee Collector/1Inch Fee Collector Security Audit Report.pdf,https://github.com/1inch/fee-collector/tree/3c2626763fd829500496f15476d5e98fbdf4f574/contracts
QuillAudits-1inch-Fixed Rate Swap,QuillAudits,1inch-Fixed Rate Swap,https://github.com/mixbytes/audits_public/blob/master/1inch/Fixed Rate Swap/1inch Fixed Rate Swap Security Audit Report.pdf,https://github.com/1inch/fixed-rate-swap/tree/0b5a75e9f56e7d21c290dd28c59dc140dcbcc1d5/contracts
*/*/*/Trail_of_Bits-MapleFinance,QuillAudits,1inch-FixedFeeSwap,https://github.com/mixbytes/audits_public/blob/master/1inch/FixedFeeSwap/1Inch FixedFeeSwap Security Audit Report.pdf,https://github.com/1inch/fixed-rate-swap/tree/ac5dbd4a5e46f501e0a4a728f1725095b11f3fbd
QuillAudits-1inch-Limit Order Protocol,QuillAudits,1inch-Limit Order Protocol,https://github.com/mixbytes/audits_public/blob/master/1inch/Limit Order Protocol/1Inch Limit Order Protocol Security Audit Report.pdf,https://github.com/1inch/limit-order-protocol/tree/a14bde6a260458de5083cee117d734221e1cbc05/contracts
*/consensys-0x_Protocol_v2,QuillAudits,1inch-token,https://github.com/mixbytes/audits_public/blob/master/1inch/token/report.pdf,https://github.com/1inch/1inch-token/tree/99fd056f91005ca521a02a005f7bcd8f77e06afc/contracts
QuillAudits-AAVE-Governance Crosschain Bridges V1,QuillAudits,AAVE-Governance Crosschain Bridges V1,https://github.com/mixbytes/audits_public/blob/master/AAVE/Governance Crosschain Bridges V1/Governance Crosschain Bridges Security Audit Report.pdf,https://github.com/aave/governance-crosschain-bridges/tree/7f56e7ae63f30ba8dcd7ced6a11a34c2eb865a1d/contracts
QuillAudits-AAVE-Governance Crosschain Bridges V3,QuillAudits,AAVE-Governance Crosschain Bridges V3,https://github.com/mixbytes/audits_public/blob/master/AAVE/Governance Crosschain Bridges V3/Governance Crosschain Bridges V3 Security Audit Report.pdf,https://github.com/aave/governance-crosschain-bridges/tree/7f56e7ae63f30ba8dcd7ced6a11a34c2eb865a1d/contracts
*/*/openzeppelin-1inch_Limit_Order_Protocol,QuillAudits,AAVE-Incentives Proposal,https://github.com/mixbytes/audits_public/blob/master/AAVE/Incentives Proposal/Aave Incentives Proposal Security Audit Report.pdf,https://github.com/aave/incentives-controller/tree/ad534cdedd91d8db5ac1302ef2c200de75377790/contracts
*/*/openzeppelin-Tally_SafeGuard_Audit,QuillAudits,AAVE-ParaSwap Adapter,https://github.com/mixbytes/audits_public/blob/master/AAVE/ParaSwap Adapter/ParaSwap Adapter Security Audit Report.pdf,https://github.com/paraswap/aave-protocol-v2/tree/14e2ab47d95f42ec5ee486f367067e78a7588878/contracts
*/consensys-Modular_Interactive_Crowdsale,QuillAudits,Abyss Finance-Abyss Eth2 Depositor,https://github.com/mixbytes/audits_public/blob/master/Abyss Finance/Abyss Eth2 Depositor/AbyssEth2Depositor Security Audit Report.pdf,https://github.com/abyssfinance/abyss-eth2depositor/tree/a2d58dea4d79846dc682fe93ac3e0eca02323d11/contracts
QuillAudits-Akropolis-Vesting,QuillAudits,Akropolis-Vesting,https://github.com/mixbytes/audits_public/blob/master/Akropolis/Token/Akropolis Token Smart Contract Audit Report.pdf,https://github.com/akropolisio/akropolis-vesting/tree/7f4f4543b08d3749b92839c85e1d77a33d917a37/contracts
QuillAudits-B-Cube-B-Cube,QuillAudits,B-Cube-B-Cube,https://github.com/mixbytes/audits_public/blob/master/B-Cube/B-Cube ICO Security Audit Report.pdf,https://github.com/b-cube-ai/b-cube-ico/tree/451e249a7200ea094fdfa1baa1a50cb7b17233f2/contracts
QuillAudits-Bond Appetit-Bond Appetit,QuillAudits,Bond Appetit-Bond Appetit,https://github.com/mixbytes/audits_public/blob/master/Bond Appetit/BondAppetit Security Audit Report.pdf,https://github.com/bondappetit/bondappetit-protocol/tree/88680691fe8d872c5fc26e9500d19cf7caaa9861/contracts
QuillAudits-C.R.E.A.M. Finance-Compound Protocol,QuillAudits,C.R.E.A.M. Finance-Compound Protocol,https://github.com/mixbytes/audits_public/blob/master/C.R.E.A.M. Finance/Compound Protocol/Compound Protocol SCA.pdf,https://github.com/CreamFi/compound-protocol/tree/23a4ae93adc70334553f5a83429a4e967c1eefaa/contracts
*/*/openzeppelin-Optimism,QuillAudits,C.R.E.A.M. Finance-Flashloan,https://github.com/mixbytes/audits_public/blob/master/C.R.E.A.M. Finance/Flashloan/C.R.E.A.M. finance flashloan Security Review Report.pdf,https://github.com/CreamFi/compound-protocol/tree/e414160eb8a774140457c885bb099baae528df04/contracts
*/Coinspect-Incognito Audit,QuillAudits,Empower the DAO-Empower the DAO,https://github.com/mixbytes/audits_public/blob/master/Akropolis/Vesting/Akropolis Vesting Security Audit Report.pdf,https://github.com/empowerthedao/compound-aragon-app/tree/b496ca40525a788bdc50f0dcc62bca48e86b6d36/compound-aragon-app/contracts
QuillAudits-GearBox Protocol-GearBox Protocol,QuillAudits,GearBox Protocol-GearBox Protocol,https://github.com/mixbytes/audits_public/blob/master/GearBox Protocol/GearBox Protocol Security Audit Report.pdf,https://github.com/Gearbox-protocol/gearbox-contracts/tree/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts
*/Coinspect-Liquity Audit,QuillAudits,Keep3r.Network-Keep3r.Network,https://github.com/mixbytes/audits_public/blob/master/Keep3r.Network/keep3r Staking Rewards Security Audit Report.pdf,https://github.com/keep3r-network/StakingRewardsV3/tree/13ecc6966ae1a413f62224382bfd4d64b1a22351/contracts
QuillAudits-Lido-Aave stETH,QuillAudits,Lido-Aave stETH,https://github.com/mixbytes/audits_public/blob/master/Lido/Aave stETH/Lido Aave stETH Security Audit Report.pdf,https://github.com/lidofinance/aave-protocol-v2/tree/12c9111990c9699e84a36f30ba849486ef8f2a84/contracts
QuillAudits-Lido-Aragon Voting,QuillAudits,Lido-Aragon Voting,https://github.com/mixbytes/audits_public/blob/master/Lido/Aragon Voting/LIDO Aragon Voting Security Audit Report.pdf,https://github.com/lidofinance/aragon-apps/tree/8c46da8704d0011c42ece2896dbf4aeee069b84a/apps/voting/contracts
QuillAudits-Lido-Deposit Security Module,QuillAudits,Lido-Deposit Security Module,https://github.com/mixbytes/audits_public/blob/master/Lido/Deposit Security Module/Lido Deposit Security Module Security Audit Report.pdf,https://github.com/lidofinance/lido-dao/tree/5b449b740cddfbef5c107505677e6a576e2c2b69/contracts
QuillAudits-Lido-Lido KSM,QuillAudits,Lido-Lido KSM,https://github.com/mixbytes/audits_public/blob/master/Lido/Lido KSM/LIDO KSM Security Audit Report.pdf,https://github.com/mixbytes/lido-dot-ksm/tree/76a10efa5f223c4c613f26794802b8fb9bb188e1/contracts
QuillAudits-Lido-Lido Protocol,QuillAudits,Lido-Lido Protocol,https://github.com/mixbytes/audits_public/blob/master/Lido/Lido Protocol/Lido Protocol Security Audit Report.pdf,https://github.com/lidofinance/lido-dao/tree/801d3e854efb33ff33a59fe51187e187047a6be2/contracts
QuillAudits-Lido-stETH Price Feed,QuillAudits,Lido-stETH Price Feed,https://github.com/mixbytes/audits_public/blob/master/Lido/stETH Price Feed/Lido stETH Price Feed Security Audit Report.pdf,https://github.com/lidofinance/steth-price-feed/tree/459495f07c97d04f6e3839e7a3b32acfcade22ad/contracts
QuillAudits-Lido-stETH Price Oracle,QuillAudits,Lido-stETH Price Oracle,https://github.com/mixbytes/audits_public/blob/master/Lido/stETH Price Oracle/Lido stETH price oracle Security Audit Report (merged).pdf,https://github.com/lidofinance/curve-merkle-oracle/tree/ae093b308999a564ed3f23d52c6c5dce946dbfa7/contracts
QuillAudits-Lido-Withdrawals Manager Stub,QuillAudits,Lido-Withdrawals Manager Stub,https://github.com/mixbytes/audits_public/blob/master/Lido/Withdrawals Manager Stub/Lido Withdrawals Manager Stub Security Audit Report.pdf,https://github.com/lidofinance/withdrawals-manager-stub/tree/c41292ed9c3be765d06c4249b9f2ad4d427b84bf/contracts
QuillAudits-Lido-WstETH,QuillAudits,Lido-WstETH,https://github.com/mixbytes/audits_public/blob/master/Lido/WstETH/Lido WstETH Security Audit Report.pdf,https://github.com/lidofinance/lido-dao/tree/ea6fa222004b88e6a24b566a51e5b56b0079272d/contracts/0.6.12
QuillAudits-Pickle Finance-All Strategies,QuillAudits,Pickle Finance-All Strategies,https://github.com/mixbytes/audits_public/blob/master/Pickle Finance/All Strategies/Pickle Finance All Stratagies Security Audit Report.pdf,https://github.com/pickle-finance/protocol/tree/9b0f330a16bc35c964211feae3b335ab398c01b6/src/strategies
*/*/openzeppelin-Notional_Governance_Contracts_v2,QuillAudits,Pickle Finance-Strategy-Curve-scrv-v4_1,https://github.com/mixbytes/audits_public/blob/master/Pickle Finance/Strategy-Curve-scrv-v4_1/Pickle Finance Strategy-Curve-scrv-v4_1 Security Audit Report.pdf,https://github.com/pickle-finance/protocol/blob/master/src/strategies/curve/strategy-curve-scrv-v4_1.sol
